date,ticker,company,open,high,low,close,volume
2022-01-11,MSFT,Microsoft,326.46,331.41,325.6,330.58,6243788
2022-01-12,MSFT,Microsoft,331.65,334.43,326.3,327.18,19036091
2022-01-13,MSFT,Microsoft,325.98,331.21,325.41,329.15,8156688
2022-01-14,MSFT,Microsoft,331.19,332.27,330.45,331.09,22205805
2022-01-17,MSFT,Microsoft,330.72,331.64,322.0,323.13,22042101
2022-01-18,MSFT,Microsoft,322.99,324.92,317.39,317.77,20411264
2022-01-19,MSFT,Microsoft,316.53,327.99,315.1,324.73,14645520
2022-01-20,MSFT,Microsoft,326.55,329.83,326.43,329.82,16705855
2022-01-21,MSFT,Microsoft,330.16,331.52,326.95,330.64,19726406
2022-01-24,MSFT,Microsoft,328.55,330.75,328.07,329.07,13200670
2022-01-25,MSFT,Microsoft,327.2,328.23,320.89,322.37,24997950
2022-01-26,MSFT,Microsoft,322.53,323.02,321.16,321.92,20154439
2022-01-27,MSFT,Microsoft,323.27,324.41,308.02,309.04,10919307
2022-01-28,MSFT,Microsoft,312.36,315.78,311.1,313.91,15990779
2022-01-31,MSFT,Microsoft,309.64,317.69,308.37,316.44,8622699
2022-02-01,MSFT,Microsoft,314.27,318.17,314.15,318.05,13002808
2022-02-02,MSFT,Microsoft,317.28,318.55,313.99,314.36,15106145
2022-02-03,MSFT,Microsoft,312.73,319.82,310.85,317.72,21041412
2022-02-04,MSFT,Microsoft,320.92,321.2,316.76,318.0,22069484
2022-02-07,MSFT,Microsoft,318.85,320.81,313.92,314.9,13134453
2022-02-08,MSFT,Microsoft,316.08,317.99,310.39,311.31,21574226
2022-02-09,MSFT,Microsoft,312.76,313.26,309.45,311.27,14607714
2022-02-10,MSFT,Microsoft,312.22,312.99,306.81,307.55,16113317
2022-02-11,MSFT,Microsoft,309.75,310.93,308.72,309.2,15726765
2022-02-14,MSFT,Microsoft,310.53,311.21,303.99,305.59,25416123
2022-02-15,MSFT,Microsoft,306.66,312.51,306.58,311.23,17120389
2022-02-16,MSFT,Microsoft,310.43,310.86,307.94,309.11,13754178
2022-02-17,MSFT,Microsoft,310.22,311.96,306.02,307.18,13808025
2022-02-18,MSFT,Microsoft,306.5,313.36,306.08,312.03,12511401
2022-02-21,MSFT,Microsoft,311.84,319.66,310.68,318.47,23034855
2022-02-22,MSFT,Microsoft,317.28,318.36,312.75,313.2,12431052
2022-02-23,MSFT,Microsoft,313.97,315.89,312.37,312.56,24438787
2022-02-24,MSFT,Microsoft,310.43,316.78,310.39,314.06,23476745
2022-02-25,MSFT,Microsoft,314.92,315.45,312.68,313.68,11171456
2022-02-28,MSFT,Microsoft,313.61,314.9,308.11,309.39,13680435
2022-03-01,MSFT,Microsoft,312.86,315.41,312.51,314.91,14274513
2022-03-02,MSFT,Microsoft,318.29,319.03,309.19,309.39,11720115
2022-03-03,MSFT,Microsoft,309.4,311.69,299.86,300.85,17585998
2022-03-04,MSFT,Microsoft,302.52,305.46,302.28,303.82,14866338
2022-03-07,MSFT,Microsoft,304.52,304.71,303.44,304.45,17665799
2022-03-08,MSFT,Microsoft,306.39,316.66,306.03,316.02,15974940
2022-03-09,MSFT,Microsoft,315.37,316.05,308.42,311.12,18193648
2022-03-10,MSFT,Microsoft,309.6,311.38,304.67,304.68,10602127
2022-03-11,MSFT,Microsoft,302.65,304.45,301.34,302.93,31932827
2022-03-14,MSFT,Microsoft,304.87,305.01,298.46,299.74,12465220
2022-03-15,MSFT,Microsoft,301.23,302.29,296.07,296.69,12126969
2022-03-16,MSFT,Microsoft,295.03,296.26,287.5,288.73,22590848
2022-03-17,MSFT,Microsoft,287.67,289.29,284.46,285.66,13433663
2022-03-18,MSFT,Microsoft,281.84,298.16,280.96,297.53,22894989
2022-03-21,MSFT,Microsoft,297.55,301.18,295.66,300.69,8941385
2022-03-22,MSFT,Microsoft,300.79,301.03,300.05,300.55,21097059
2022-03-23,MSFT,Microsoft,302.0,302.37,299.99,300.73,24807000
2022-03-24,MSFT,Microsoft,299.96,301.07,299.85,300.78,12801797
2022-03-25,MSFT,Microsoft,301.12,301.35,296.27,297.81,14797604
2022-03-28,MSFT,Microsoft,294.94,306.23,292.35,306.09,20393280
2022-03-29,MSFT,Microsoft,306.31,306.59,298.9,299.01,15757307
2022-03-30,MSFT,Microsoft,299.0,303.8,298.28,302.37,12025070
2022-03-31,MSFT,Microsoft,299.77,304.46,298.93,302.47,12336682
2022-04-01,MSFT,Microsoft,301.44,304.7,301.18,303.6,10650775
2022-04-04,MSFT,Microsoft,303.88,304.94,300.37,301.2,16947718
2022-04-05,MSFT,Microsoft,303.07,304.05,301.64,303.95,10631592
2022-04-06,MSFT,Microsoft,306.74,308.29,294.6,295.32,20662443
2022-04-07,MSFT,Microsoft,294.98,296.92,289.32,289.55,11034259
2022-04-08,MSFT,Microsoft,293.28,294.22,285.0,286.48,16393732
2022-04-11,MSFT,Microsoft,285.95,287.61,285.1,286.7,9894965
2022-04-12,MSFT,Microsoft,288.56,288.7,279.99,281.03,19164560
2022-04-13,MSFT,Microsoft,280.44,282.74,279.19,282.14,10379747
2022-04-14,MSFT,Microsoft,280.63,287.48,280.24,285.94,9939442
2022-04-15,MSFT,Microsoft,285.66,288.28,285.0,286.76,18177154
2022-04-18,MSFT,Microsoft,284.57,285.98,283.53,285.78,17343656
2022-04-19,MSFT,Microsoft,283.96,287.82,282.69,287.43,21781750
2022-04-20,MSFT,Microsoft,288.53,289.89,285.8,289.18,18456004
2022-04-21,MSFT,Microsoft,292.51,293.84,283.66,285.12,15124717
2022-04-22,MSFT,Microsoft,282.28,283.92,281.58,281.75,19762166
2022-04-25,MSFT,Microsoft,284.07,284.94,282.23,282.64,17882093
2022-04-26,MSFT,Microsoft,279.8,287.81,279.79,286.16,13118929
2022-04-27,MSFT,Microsoft,284.32,284.77,282.09,282.65,9745467
2022-04-28,MSFT,Microsoft,284.4,288.84,283.28,287.35,14950908
2022-04-29,MSFT,Microsoft,285.01,294.0,284.64,292.63,12358359
2022-05-02,MSFT,Microsoft,294.54,294.64,284.41,285.65,10084330
2022-05-03,MSFT,Microsoft,286.42,290.75,285.0,290.49,11836569
2022-05-04,MSFT,Microsoft,288.27,294.7,288.25,294.4,20346179
2022-05-05,MSFT,Microsoft,296.55,298.04,290.43,293.51,18727434
2022-05-06,MSFT,Microsoft,293.73,299.35,293.33,298.1,14083070
2022-05-09,MSFT,Microsoft,297.28,298.94,289.62,290.29,16907176
2022-05-10,MSFT,Microsoft,287.85,295.72,286.81,293.79,14857677
2022-05-11,MSFT,Microsoft,294.96,295.63,287.39,291.43,14316539
2022-05-12,MSFT,Microsoft,290.65,290.87,289.05,289.44,16748823
2022-05-13,MSFT,Microsoft,290.69,295.28,289.34,294.43,16139880
2022-05-16,MSFT,Microsoft,296.08,301.13,295.21,300.73,13662576
2022-05-17,MSFT,Microsoft,303.01,311.29,301.86,310.42,17730978
2022-05-18,MSFT,Microsoft,309.96,312.22,303.09,303.77,14182351
2022-05-19,MSFT,Microsoft,304.93,314.3,304.41,313.76,11843886
2022-05-20,MSFT,Microsoft,312.67,312.71,309.04,309.13,13190406
2022-05-23,MSFT,Microsoft,309.57,313.54,308.23,312.44,14326320
2022-05-24,MSFT,Microsoft,311.94,312.02,306.25,306.72,16713596
2022-05-25,MSFT,Microsoft,303.08,303.23,300.58,300.92,24339840
2022-05-26,MSFT,Microsoft,298.04,302.72,297.08,301.1,21050835
2022-05-27,MSFT,Microsoft,301.71,302.66,295.35,296.17,14674261
2022-05-30,MSFT,Microsoft,295.1,300.24,294.28,298.88,16128029
2022-05-31,MSFT,Microsoft,297.76,304.47,297.04,301.94,20258023
2022-06-01,MSFT,Microsoft,301.39,305.33,300.56,304.98,23120460
2022-06-02,MSFT,Microsoft,307.13,307.57,303.12,304.42,16180970
2022-06-03,MSFT,Microsoft,306.41,307.16,301.79,303.17,11701731
2022-06-06,MSFT,Microsoft,301.48,303.43,299.25,302.58,8936723
2022-06-07,MSFT,Microsoft,301.24,307.56,300.3,307.37,14361941
2022-06-08,MSFT,Microsoft,307.22,308.77,303.54,306.25,21350537
2022-06-09,MSFT,Microsoft,306.29,307.5,301.13,302.47,19293594
2022-06-10,MSFT,Microsoft,302.48,304.02,302.29,303.44,28571207
2022-06-13,MSFT,Microsoft,303.69,303.94,294.66,295.41,13994679
2022-06-14,MSFT,Microsoft,296.26,296.33,288.56,290.2,17930751
2022-06-15,MSFT,Microsoft,290.13,294.49,289.47,294.14,12926709
2022-06-16,MSFT,Microsoft,295.48,296.31,289.45,289.76,13795003
2022-06-17,MSFT,Microsoft,290.03,298.96,289.47,298.29,30175803
2022-06-20,MSFT,Microsoft,296.65,297.73,294.26,294.97,16793213
2022-06-21,MSFT,Microsoft,292.46,298.87,291.21,298.65,25229795
2022-06-22,MSFT,Microsoft,299.32,301.48,297.21,299.72,16380055
2022-06-23,MSFT,Microsoft,297.37,300.63,295.2,300.58,26306644
2022-06-24,MSFT,Microsoft,302.25,305.57,302.01,305.57,11550597
2022-06-27,MSFT,Microsoft,305.07,305.15,302.66,303.98,12555028
2022-06-28,MSFT,Microsoft,305.44,306.88,303.69,305.22,7886656
2022-06-29,MSFT,Microsoft,307.61,309.29,307.35,308.57,12865968
2022-06-30,MSFT,Microsoft,305.15,305.54,302.0,302.22,16115303
2022-07-01,MSFT,Microsoft,300.26,306.51,300.15,306.21,22396542
2022-07-04,MSFT,Microsoft,307.05,318.71,306.0,316.26,9571927
2022-07-05,MSFT,Microsoft,315.82,317.73,314.92,316.49,26164598
2022-07-06,MSFT,Microsoft,314.29,314.55,309.3,309.79,14445300
2022-07-07,MSFT,Microsoft,308.12,310.26,305.4,306.74,13366165
2022-07-08,MSFT,Microsoft,306.48,307.48,302.93,304.92,11992819
2022-07-11,MSFT,Microsoft,302.66,308.38,302.32,308.15,21758147
2022-07-12,MSFT,Microsoft,306.37,311.12,304.67,308.91,22884714
2022-07-13,MSFT,Microsoft,314.44,314.76,313.64,314.14,20000056
2022-07-14,MSFT,Microsoft,313.2,316.85,310.93,315.41,28058385
2022-07-15,MSFT,Microsoft,310.33,311.82,308.88,311.71,20218829
2022-07-18,MSFT,Microsoft,316.76,319.3,309.67,312.04,9719645
2022-07-19,MSFT,Microsoft,312.04,324.96,310.39,324.17,18475927
2022-07-20,MSFT,Microsoft,322.43,331.58,320.19,330.6,18173092
2022-07-21,MSFT,Microsoft,327.29,334.11,324.81,331.92,33403651
2022-07-22,MSFT,Microsoft,329.16,330.94,323.91,324.84,17160015
2022-07-25,MSFT,Microsoft,323.84,326.42,322.88,325.83,25064860
2022-07-26,MSFT,Microsoft,324.91,330.17,324.25,329.53,12478745
2022-07-27,MSFT,Microsoft,329.27,330.05,326.78,328.08,23200051
2022-07-28,MSFT,Microsoft,327.02,336.32,324.38,334.8,8149556
2022-07-29,MSFT,Microsoft,336.3,337.62,335.12,336.61,10145691
2022-08-01,MSFT,Microsoft,332.05,332.47,329.66,330.91,18416108
2022-08-02,MSFT,Microsoft,328.57,329.07,326.4,326.84,16733539
2022-08-03,MSFT,Microsoft,326.3,328.24,325.49,327.89,13014118
2022-08-04,MSFT,Microsoft,325.7,330.77,324.7,329.43,14661627
2022-08-05,MSFT,Microsoft,331.73,332.72,328.82,328.94,8354075
2022-08-08,MSFT,Microsoft,331.32,333.2,322.2,323.33,13303134
2022-08-09,MSFT,Microsoft,322.9,328.49,322.78,327.28,42374019
2022-08-10,MSFT,Microsoft,327.31,330.27,323.81,326.22,13111298
2022-08-11,MSFT,Microsoft,326.09,332.27,324.19,332.1,49578608
2022-08-12,MSFT,Microsoft,334.07,339.71,332.87,339.55,14045323
2022-08-15,MSFT,Microsoft,337.35,339.76,336.19,339.17,21443667
2022-08-16,MSFT,Microsoft,338.4,351.76,336.75,350.11,14596743
2022-08-17,MSFT,Microsoft,351.74,351.86,346.56,346.71,17509749
2022-08-18,MSFT,Microsoft,344.32,347.21,342.39,346.92,9055705
2022-08-19,MSFT,Microsoft,346.27,346.61,342.76,343.31,26384215
2022-08-22,MSFT,Microsoft,341.86,342.62,334.04,335.24,9399946
2022-08-23,MSFT,Microsoft,335.45,335.85,332.29,332.62,34268698
2022-08-24,MSFT,Microsoft,329.94,330.52,329.38,330.02,19047554
2022-08-25,MSFT,Microsoft,330.92,333.59,330.47,332.06,13460321
2022-08-26,MSFT,Microsoft,330.23,335.7,329.13,333.32,12887678
2022-08-29,MSFT,Microsoft,330.7,330.74,327.73,328.08,8400575
2022-08-30,MSFT,Microsoft,325.61,330.28,324.73,330.16,14750749
2022-08-31,MSFT,Microsoft,328.17,328.71,326.25,327.75,33078330
2022-09-01,MSFT,Microsoft,326.21,335.44,325.78,333.86,20583470
2022-09-02,MSFT,Microsoft,334.15,343.23,331.72,341.42,7915141
2022-09-05,MSFT,Microsoft,339.27,340.26,333.66,334.11,11018535
2022-09-06,MSFT,Microsoft,337.14,338.04,331.24,331.52,20474259
2022-09-07,MSFT,Microsoft,332.13,332.58,328.33,328.83,20337425
2022-09-08,MSFT,Microsoft,328.21,330.2,327.41,330.14,14519056
2022-09-09,MSFT,Microsoft,331.55,333.91,330.6,331.83,17130084
2022-09-12,MSFT,Microsoft,332.29,333.88,329.3,331.22,11711856
2022-09-13,MSFT,Microsoft,328.13,335.13,327.88,333.31,22336728
2022-09-14,MSFT,Microsoft,334.05,335.06,325.67,326.48,6039174
2022-09-15,MSFT,Microsoft,324.41,333.16,324.08,332.57,13515356
2022-09-16,MSFT,Microsoft,332.07,332.31,329.46,330.4,33397046
2022-09-19,MSFT,Microsoft,326.31,334.02,325.16,333.69,18936388
2022-09-20,MSFT,Microsoft,332.8,334.13,328.44,328.56,17206031
2022-09-21,MSFT,Microsoft,329.99,335.58,329.32,335.14,15850466
2022-09-22,MSFT,Microsoft,335.74,335.85,334.02,334.39,13933421
2022-09-23,MSFT,Microsoft,334.86,335.55,332.77,333.9,8458834
2022-09-26,MSFT,Microsoft,333.48,334.4,329.54,331.72,14212518
2022-09-27,MSFT,Microsoft,331.41,333.18,328.66,329.97,16305341
2022-09-28,MSFT,Microsoft,333.52,334.61,332.62,333.83,9360061
2022-09-29,MSFT,Microsoft,330.5,340.64,328.95,339.36,13809173
2022-09-30,MSFT,Microsoft,338.7,340.3,331.35,332.99,14321161
2022-10-03,MSFT,Microsoft,335.23,336.74,333.38,336.41,36855138
2022-10-04,MSFT,Microsoft,338.57,340.09,332.31,333.7,13756952
2022-10-05,MSFT,Microsoft,335.87,336.11,332.35,332.93,12039424
2022-10-06,MSFT,Microsoft,332.41,336.16,331.69,334.12,35529945
2022-10-07,MSFT,Microsoft,331.6,332.83,330.9,332.81,20926692
2022-10-10,MSFT,Microsoft,333.55,335.78,332.14,335.76,13832858
2022-10-11,MSFT,Microsoft,334.4,340.56,333.43,340.26,8918301
2022-10-12,MSFT,Microsoft,343.77,344.21,342.03,342.49,39262396
2022-10-13,MSFT,Microsoft,340.6,345.89,339.98,343.98,15085976
2022-10-14,MSFT,Microsoft,347.27,347.97,346.23,346.36,28408635
2022-10-17,MSFT,Microsoft,347.1,351.81,345.13,351.02,12657612
2022-10-18,MSFT,Microsoft,349.78,357.42,349.24,355.65,10278776
2022-10-19,MSFT,Microsoft,360.66,362.19,359.84,361.97,22467374
2022-10-20,MSFT,Microsoft,362.7,364.29,361.89,363.69,11365669
2022-10-21,MSFT,Microsoft,363.25,365.1,360.13,362.37,21477849
2022-10-24,MSFT,Microsoft,364.62,366.14,357.19,359.02,12179581
2022-10-25,MSFT,Microsoft,359.7,361.13,351.37,351.5,27848979
2022-10-26,MSFT,Microsoft,352.24,354.85,352.11,353.89,16324436
2022-10-27,MSFT,Microsoft,356.61,357.0,354.45,355.57,23866109
2022-10-28,MSFT,Microsoft,355.2,355.28,338.36,339.05,24303765
2022-10-31,MSFT,Microsoft,340.83,341.1,338.62,339.76,20686156
2022-11-01,MSFT,Microsoft,338.88,340.59,334.04,336.3,19441553
2022-11-02,MSFT,Microsoft,338.1,341.99,337.31,340.9,12788251
2022-11-03,MSFT,Microsoft,337.28,342.28,335.71,341.8,16061458
2022-11-04,MSFT,Microsoft,338.64,339.79,337.89,339.18,11254586
2022-11-07,MSFT,Microsoft,337.81,337.9,335.86,337.85,13352935
2022-11-08,MSFT,Microsoft,338.72,340.67,338.24,338.3,15999101
2022-11-09,MSFT,Microsoft,336.91,339.58,336.61,338.93,15521231
2022-11-10,MSFT,Microsoft,335.65,344.33,333.82,342.07,29366426
2022-11-11,MSFT,Microsoft,342.39,343.51,337.66,340.22,14267034
2022-11-14,MSFT,Microsoft,343.08,344.94,336.58,336.62,16649231
2022-11-15,MSFT,Microsoft,339.4,341.82,337.03,337.7,19907571
2022-11-16,MSFT,Microsoft,335.19,347.36,334.98,346.42,15099656
2022-11-17,MSFT,Microsoft,346.71,348.23,339.69,341.59,16268494
2022-11-18,MSFT,Microsoft,338.84,348.95,338.16,347.34,19913395
2022-11-21,MSFT,Microsoft,346.13,354.94,345.5,351.22,19688433
2022-11-22,MSFT,Microsoft,354.97,357.05,349.32,349.75,19136078
2022-11-23,MSFT,Microsoft,349.44,350.62,346.12,347.86,14227935
2022-11-24,MSFT,Microsoft,348.11,360.71,347.83,359.78,8852585
2022-11-25,MSFT,Microsoft,363.7,367.46,362.27,366.85,13828681
2022-11-28,MSFT,Microsoft,366.83,375.46,365.76,375.33,15315535
2022-11-29,MSFT,Microsoft,376.62,378.2,364.79,365.37,17352393
2022-11-30,MSFT,Microsoft,365.71,368.59,358.38,360.79,17905826
2022-12-01,MSFT,Microsoft,361.77,376.67,359.02,374.06,13463963
2022-12-02,MSFT,Microsoft,374.23,374.29,370.1,371.31,12774986
2022-12-05,MSFT,Microsoft,371.82,375.84,368.51,374.22,10549473
2022-12-06,MSFT,Microsoft,376.81,377.46,373.08,375.91,21264048
2022-12-07,MSFT,Microsoft,375.55,382.34,374.47,381.5,11658794
2022-12-08,MSFT,Microsoft,382.61,388.7,382.47,388.49,24402217
2022-12-09,MSFT,Microsoft,391.16,395.33,389.09,395.16,15661457
2022-12-12,MSFT,Microsoft,394.76,400.04,394.02,399.61,14527823
2022-12-13,MSFT,Microsoft,402.81,403.42,397.44,399.74,19439880
2022-12-14,MSFT,Microsoft,401.65,403.77,399.61,402.62,22332941
2022-12-15,MSFT,Microsoft,396.67,398.27,391.96,392.36,19686130
2022-12-16,MSFT,Microsoft,396.71,398.4,395.13,395.27,9375810
2022-12-19,MSFT,Microsoft,392.3,397.97,391.53,396.81,25137028
2022-12-20,MSFT,Microsoft,395.88,403.06,395.33,402.86,11678681
2022-12-21,MSFT,Microsoft,404.71,409.23,403.74,408.15,17288935
2022-12-22,MSFT,Microsoft,406.84,408.06,406.48,407.17,19643842
2022-12-23,MSFT,Microsoft,410.62,413.01,401.48,403.78,17738063
2022-12-26,MSFT,Microsoft,407.56,412.29,399.9,401.41,19115173
2022-12-27,MSFT,Microsoft,396.0,402.45,395.8,401.87,23817588
2022-12-28,MSFT,Microsoft,401.13,416.05,400.32,414.52,15467421
2022-12-29,MSFT,Microsoft,414.1,417.45,413.45,416.04,14823959
2022-12-30,MSFT,Microsoft,413.29,415.7,412.88,413.9,16351279
2023-01-02,MSFT,Microsoft,418.04,421.16,415.38,416.35,10374287
2023-01-03,MSFT,Microsoft,418.98,419.34,408.27,409.37,14376211
2023-01-04,MSFT,Microsoft,412.83,419.51,410.58,418.98,17759810
2023-01-05,MSFT,Microsoft,421.09,423.64,418.42,418.64,18103274
2023-01-06,MSFT,Microsoft,419.12,419.37,415.39,416.94,9785774
2023-01-09,MSFT,Microsoft,415.78,423.25,414.3,421.3,23051338
2023-01-10,MSFT,Microsoft,420.59,428.84,419.76,427.22,17611666
2023-01-11,MSFT,Microsoft,427.31,428.25,427.2,428.11,23548557
2023-01-12,MSFT,Microsoft,428.94,430.2,423.99,426.89,16340642
2023-01-13,MSFT,Microsoft,427.88,428.03,424.23,427.04,18614208
2023-01-16,MSFT,Microsoft,429.77,435.3,424.59,435.12,9042054
2023-01-17,MSFT,Microsoft,436.33,437.15,432.77,434.58,19498256
2023-01-18,MSFT,Microsoft,432.05,435.66,431.95,433.97,13587738
2023-01-19,MSFT,Microsoft,436.09,437.81,427.86,428.99,13054221
2023-01-20,MSFT,Microsoft,431.18,432.32,429.05,430.04,27806510
2023-01-23,MSFT,Microsoft,427.34,430.5,423.33,424.56,14297604
2023-01-24,MSFT,Microsoft,423.23,431.11,422.64,430.52,9957263
2023-01-25,MSFT,Microsoft,427.8,436.05,427.48,434.75,10835298
2023-01-26,MSFT,Microsoft,430.16,430.83,429.49,430.59,23377898
2023-01-27,MSFT,Microsoft,436.48,441.86,436.08,441.47,28516754
2023-01-30,MSFT,Microsoft,440.77,449.45,439.55,446.38,8212439
2023-01-31,MSFT,Microsoft,446.71,446.87,422.73,423.36,10940863
2023-02-01,MSFT,Microsoft,422.97,425.03,414.35,416.51,12470428
2023-02-02,MSFT,Microsoft,415.5,419.23,414.44,417.93,17873209
2023-02-03,MSFT,Microsoft,417.26,425.85,416.79,424.64,17546886
2023-02-06,MSFT,Microsoft,419.68,434.71,417.52,433.15,12537465
2023-02-07,MSFT,Microsoft,436.31,437.33,429.74,429.99,22777819
2023-02-08,MSFT,Microsoft,429.34,431.47,424.66,425.53,26601851
2023-02-09,MSFT,Microsoft,422.62,424.84,411.93,413.6,16814808
2023-02-10,MSFT,Microsoft,414.45,416.23,404.56,405.57,22188706
2023-02-13,MSFT,Microsoft,407.08,408.29,404.61,404.89,20801536
2023-02-14,MSFT,Microsoft,407.07,409.25,400.23,400.62,16344601
2023-02-15,MSFT,Microsoft,397.61,405.6,396.73,404.76,12600200
2023-02-16,MSFT,Microsoft,407.0,408.03,394.52,397.18,15568623
2023-02-17,MSFT,Microsoft,396.66,402.72,394.0,401.12,13996347
2023-02-20,MSFT,Microsoft,403.31,403.32,399.39,401.07,21550036
2023-02-21,MSFT,Microsoft,400.38,402.49,399.02,401.99,17928373
2023-02-22,MSFT,Microsoft,401.53,401.77,394.82,396.16,18656826
2023-02-23,MSFT,Microsoft,396.88,400.66,396.59,400.52,20757475
2023-02-24,MSFT,Microsoft,403.02,406.41,401.61,403.91,17197983
2023-02-27,MSFT,Microsoft,405.52,405.64,401.84,402.61,16981097
2023-02-28,MSFT,Microsoft,405.24,412.06,403.68,411.55,18448552
2023-03-01,MSFT,Microsoft,406.46,408.37,402.76,404.55,9900986
2023-03-02,MSFT,Microsoft,398.65,405.62,396.08,404.76,22247573
2023-03-03,MSFT,Microsoft,409.68,412.54,409.49,411.27,30059597
2023-03-06,MSFT,Microsoft,410.14,410.66,399.62,402.05,14653845
2023-03-07,MSFT,Microsoft,401.37,408.14,400.19,405.83,20053106
2023-03-08,MSFT,Microsoft,409.79,411.43,401.26,404.02,17139609
2023-03-09,MSFT,Microsoft,404.0,404.31,397.92,398.93,29249162
2023-03-10,MSFT,Microsoft,397.16,414.92,393.7,413.87,19219545
2023-03-13,MSFT,Microsoft,412.63,413.25,403.75,405.81,22124054
2023-03-14,MSFT,Microsoft,407.93,409.72,403.79,405.48,14412249
2023-03-15,MSFT,Microsoft,408.53,409.55,397.78,399.63,13664813
2023-03-16,MSFT,Microsoft,399.23,399.23,389.43,391.34,14320319
2023-03-17,MSFT,Microsoft,387.93,394.66,387.28,393.97,14278581
2023-03-20,MSFT,Microsoft,389.92,394.59,389.48,393.76,8512467
2023-03-21,MSFT,Microsoft,396.58,402.99,395.62,399.97,12124417
2023-03-22,MSFT,Microsoft,399.34,412.44,399.12,411.53,11102270
2023-03-23,MSFT,Microsoft,408.54,415.96,407.6,415.95,22406479
2023-03-24,MSFT,Microsoft,417.87,418.43,415.01,415.29,17487611
2023-03-27,MSFT,Microsoft,411.25,413.48,409.04,409.82,12690074
2023-03-28,MSFT,Microsoft,410.65,421.64,409.08,418.19,16079097
2023-03-29,MSFT,Microsoft,419.34,419.39,402.63,403.08,19239396
2023-03-30,MSFT,Microsoft,405.85,406.43,404.17,405.49,11054576
2023-03-31,MSFT,Microsoft,403.3,405.56,402.56,403.93,24709989
2023-04-03,MSFT,Microsoft,404.75,407.2,402.32,403.03,11791151
2023-04-04,MSFT,Microsoft,404.64,404.92,399.05,399.91,21628454
2023-04-05,MSFT,Microsoft,397.25,405.83,396.35,405.09,18450719
2023-04-06,MSFT,Microsoft,401.1,402.69,394.46,395.51,12948570
2023-04-07,MSFT,Microsoft,391.94,396.35,389.56,396.01,15808886
2023-04-10,MSFT,Microsoft,396.9,397.08,389.66,391.35,13518607
2023-04-11,MSFT,Microsoft,392.84,393.26,386.21,388.47,10597834
2023-04-12,MSFT,Microsoft,387.5,388.18,381.58,381.78,32338545
2023-04-13,MSFT,Microsoft,381.86,387.42,381.02,386.94,24839100
2023-04-14,MSFT,Microsoft,389.61,392.68,384.01,384.28,13293270
2023-04-17,MSFT,Microsoft,387.91,395.84,386.86,393.1,11633030
2023-04-18,MSFT,Microsoft,387.23,396.93,386.85,395.0,11955685
2023-04-19,MSFT,Microsoft,398.88,399.61,388.55,389.0,22332579
2023-04-20,MSFT,Microsoft,389.06,395.0,388.2,392.49,23485408
2023-04-21,MSFT,Microsoft,392.68,396.46,390.59,396.14,16027256
2023-04-24,MSFT,Microsoft,397.68,402.66,395.42,400.9,16678558
2023-04-25,MSFT,Microsoft,398.25,399.02,396.41,398.97,17031661
2023-04-26,MSFT,Microsoft,401.36,404.08,397.06,398.68,13811711
2023-04-27,MSFT,Microsoft,399.4,409.09,398.57,407.11,24979954
2023-04-28,MSFT,Microsoft,407.13,412.83,406.48,412.62,14926138
2023-05-01,MSFT,Microsoft,414.66,415.11,406.65,407.65,13061892
2023-05-02,MSFT,Microsoft,405.9,410.8,399.36,407.43,12177921
2023-05-03,MSFT,Microsoft,401.22,413.83,398.78,411.81,25510482
2023-05-04,MSFT,Microsoft,413.32,414.69,404.51,405.48,12487571
2023-05-05,MSFT,Microsoft,404.14,412.99,401.58,411.16,15410245
2023-05-08,MSFT,Microsoft,409.69,416.37,408.82,415.63,9488137
2023-05-09,MSFT,Microsoft,413.49,418.3,411.88,417.09,21144210
2023-05-10,MSFT,Microsoft,421.88,429.08,420.37,427.12,8862890
2023-05-11,MSFT,Microsoft,426.93,427.07,426.01,426.75,19830951
2023-05-12,MSFT,Microsoft,428.98,433.37,419.31,420.95,14741857
2023-05-15,MSFT,Microsoft,419.39,422.42,405.36,408.42,9551154
2023-05-16,MSFT,Microsoft,409.74,410.39,406.35,407.58,12729084
2023-05-17,MSFT,Microsoft,405.51,407.57,404.3,407.19,11031973
2023-05-18,MSFT,Microsoft,404.09,421.94,401.88,421.91,19543717
2023-05-19,MSFT,Microsoft,422.53,436.01,420.96,433.17,15041259
2023-05-22,MSFT,Microsoft,432.24,435.83,430.72,433.98,14480329
2023-05-23,MSFT,Microsoft,427.64,437.25,427.49,435.12,21175234
2023-05-24,MSFT,Microsoft,436.49,437.55,427.21,432.49,16710272
2023-05-25,MSFT,Microsoft,433.96,436.32,420.21,423.09,12904462
2023-05-26,MSFT,Microsoft,424.12,431.04,423.34,428.34,13184832
2023-05-29,MSFT,Microsoft,424.32,437.15,420.96,436.52,16718318
2023-05-30,MSFT,Microsoft,439.12,440.08,425.8,428.24,11178946
2023-05-31,MSFT,Microsoft,430.71,434.53,430.55,432.54,7700343
2023-06-01,MSFT,Microsoft,433.64,433.75,427.78,428.68,21572260
2023-06-02,MSFT,Microsoft,430.05,430.09,415.16,416.63,18084102
2023-06-05,MSFT,Microsoft,416.23,416.6,410.13,411.74,14706747
2023-06-06,MSFT,Microsoft,409.41,415.15,408.8,413.96,17762810
2023-06-07,MSFT,Microsoft,416.02,418.47,410.79,413.03,14435933
